video_id,title,source_url,duration_seconds,upload_date,description,error
g4zbo8eCRC4,Chilli Chicken And Cheese Pockets | Easy Evening Tea Time Snack | Cheesy Chicken Recipe Video,https://www.youtube.com/watch?v=g4zbo8eCRC4,340,20160528,"chilli chicken and cheese, cheesy chicken Ramdan Recipes, This Recipe is Similar to chicken and cheese shots recipe, this recipe is also simple and easy snack recipe or evening snack recipe, its a combination of chilli chicken and mozzarella cheese.. I hope you like this simple recipe .... #bharatzkitchen

Full recipe link : http://goo.gl/Znzeu7

************************************************************************

PRODUCTS THAT I USE:

My Voice Recorder (mic) : http://goo.gl/eQJPRh
My Main Camera : Canon 70d : http://goo.gl/xr53Xf
Other Camera : http://goo.gl/9ri6Oy
Handi : http://goo.gl/DvSiWX
Infrared Thermometer Gun : http://goo.gl/ZIFszn
Ph Scale : http://goo.gl/zbaLgP
Cooking Thermometer : http://goo.gl/CuIVlB
Electric Weighing Scale : http://goo.gl/SCDpUY
My Daily Use Knife : https://goo.gl/67GCTY 
My Santoku Knife(for professionals only) : https://goo.gl/2HXf6z


***********************************************************************

Website : http://www.bharatzkitchen.com
Facebook : http://www.facebook.com/bharatzkitchen
Twitter : @bharatzkitchen
Insta : @bharatzkitchen

***********************************************************************

MUSIC CREDITS:


music by : soundcloud.com/jeff-kaale
Instagram : www.instagram.com/jeffkaale/

Also :

YOUTUBE CREATE
IMOVIE SOUND
HTTP://WWW.INCOMPETECH.COM
HTTP://WWW.BENSOUND.COM
BHARATZMUSIC",
20f03Q3T8Jk,How To Make Tomato Puree | Perfect Tomato Puree - Recipe By bharatzkitchen,https://www.youtube.com/watch?v=20f03Q3T8Jk,332,20160520,"Restaurant style Makhni gravy , dal makhni or even chole bhature most gravy which restaurant style has tomato have tomato puree in them but commercial purees taste different from homemade so In this video I have tired discuss this topic Hope you like it...

Full Info will updated on the website by tomorrow morning :(

************************************************************************

PRODUCTS THAT I USE:

Citric Acid : http://goo.gl/TZ5D0M
My Voice Recorder (mic) : http://goo.gl/eQJPRh
My Main Camera : Canon 70d : http://goo.gl/xr53Xf
Other Camera : http://goo.gl/9ri6Oy
Handi : http://goo.gl/DvSiWX
Infrared Thermometer Gun : http://goo.gl/ZIFszn
Ph Scale : http://goo.gl/zbaLgP
Cooking Thermometer : http://goo.gl/CuIVlB
Electric Weighing Scale : http://goo.gl/SCDpUY

***********************************************************************

Website : http://www.bharatzkitchen.com
Facebook : http://www.facebook.com/bharatzkitchen
Twitter : @bharatzkitchen
Insta : @bharatzkitchen

***********************************************************************

MUSIC CREDITS:


music by : soundcloud.com/jeff-kaale
Instagram : www.instagram.com/jeffkaale/

Also :

YOUTUBE CREATE
IMOVIE SOUND
HTTP://WWW.INCOMPETECH.COM
HTTP://WWW.BENSOUND.COM
BHARATZMUSIC",
TkOewc8gJrU,How to make Hakka Noodles | Vegetable Chowmein| Veg Noodles Restaurant Style| Indo chinese recipe,https://www.youtube.com/watch?v=TkOewc8gJrU,363,20160511,"In this video my main focus is to show how vegetable chinese cooking or how vegetable chowmein or vegetable noodles are made yes you may have understood them as hakka noodles which goes best with chilli chicken, chilli panner or any indo chinese recipe...
I hope you like the recipe 
#bharatzkitcen

Full Recipe Link : http://goo.gl/3Ukldh

Info On Sambhal : http://www.bharatzkitchen.com/recipe/sambal-chilli-paste-and-alternatives/

************************************************************************

PRODUCTS THAT I USE:

My Voice Recorder (mic) : http://goo.gl/eQJPRh
My Main Camera : Canon 70d : http://goo.gl/xr53Xf
Other Camera : http://goo.gl/9ri6Oy
Handi : http://goo.gl/DvSiWX
Infrared Thermometer Gun : http://goo.gl/ZIFszn
Ph Scale : http://goo.gl/zbaLgP
Cooking Thermometer : http://goo.gl/CuIVlB
Electric Weighing Scale : http://goo.gl/SCDpUY
My Daily Use Knife : https://goo.gl/67GCTY 
My Santoku Knife(for professionals only) : https://goo.gl/2HXf6z


***********************************************************************

Website : http://www.bharatzkitchen.com
Facebook : http://www.facebook.com/bharatzkitchen
Twitter : @bharatzkitchen
Insta : @bharatzkitchen

***********************************************************************

MUSIC CREDITS:

soundcloud.com/jeff-kaale
YOUTUBE CREATE
IMOVIE SOUND
HTTP://WWW.INCOMPETECH.COM
HTTP://WWW.BENSOUND.COM
BHARATZMUSIC",
TX3BLHxWjQ8,Restaurant Style Vegetable Fried Rice | Veg Fried Rice | Chinese Fried Rice Recipe | bharatzkitchen,https://www.youtube.com/watch?v=TX3BLHxWjQ8,401,20160429,"Restaurant style Chinese indian food cooking is quite different from home cooking be is noodles, fried rice recipe, Stir Fried Rice, chilli chicken and what not in this video I just wanted to show you that...
steaming is something people dont know about its an additional step but an important one....

Full Recipe link : http://goo.gl/SZV55p

************************************************************************

PRODUCTS THAT I USE:

My Main Camera : Canon 70d : http://goo.gl/xr53Xf
Other Camera : http://goo.gl/9ri6Oy
Handi : http://goo.gl/DvSiWX
Infrared Thermometer Gun : http://goo.gl/ZIFszn
Ph Scale : http://goo.gl/zbaLgP
Cooking Thermometer : http://goo.gl/CuIVlB",
kqhUbMWc_2s,Kala Chana Recipe | Dry Chana recipe - Navratra Recipe Part 2 | bharatzkitchen,https://www.youtube.com/watch?v=kqhUbMWc_2s,353,20160413,"Perfect chana masala nope this is my take on kala chana / chole recipe which generally made on the last navratras i.e spicy and tangy served with sooji ka halwa and puri one of the most memorable recipe for me as a kid I hope you like this recipe.. ('',)

Full Recipe link : http://goo.gl/aXqStx

************************************************************************

PRODUCTS THAT I USE:

My Main Camera : Canon 70d : http://goo.gl/xr53Xf
Other Camera : http://goo.gl/9ri6Oy
Handi : http://goo.gl/DvSiWX
Infrared Thermometer Gun : http://goo.gl/ZIFszn
Ph Scale : http://goo.gl/zbaLgP
Cooking Thermometer : http://goo.gl/CuIVlB
Electric Weighing Scale : http://goo.gl/SCDpUY",
mh_kXEL1WdY,Suji Ka Halwa | Perfect Desi Ghee sooji Halwa Navratra Special Recipe | Halwa Video | bharatzkitchen,https://www.youtube.com/watch?v=mh_kXEL1WdY,299,20160412,"In this Indian Sweet Halwa / Indian dessert/ Indian breakfast recipe i.e. desi Ghee Sooji ka halwa recipe I just want to show How to make the best possible recipe for halwa how suji behaves differently in different situation and hoe dry roasting effects I hope you like the recipe ('',)

Full Recipe Link : http://goo.gl/hELw4x

************************************************************************

PRODUCTS THAT I USE:

My Voice Recorder (mic) : http://goo.gl/eQJPRh
My Main Camera : Canon 70d : http://goo.gl/xr53Xf
Other Camera : http://goo.gl/9ri6Oy
Handi : http://goo.gl/DvSiWX
Infrared Thermometer Gun : http://goo.gl/ZIFszn
Ph Scale : http://goo.gl/zbaLgP
Cooking Thermometer : http://goo.gl/CuIVlB
Electric Weighing Scale : http://goo.gl/SCDpUY",
FPe94zk2XEI,DOMINOS JALAPENO CHEESE DIP | Dominos Garlic Bread Part 3 - recipe by bharatzkitchen,https://www.youtube.com/watch?v=FPe94zk2XEI,181,20160408,"In this jalapeno dip edition of dominos garlic bread recipe I have major discussed about the issues that you can face while making the dip and how you can easily store I hope you like the recipe ('',)

Full Recipe Link : http://goo.gl/ADJLYB

Dominos Cheese Burst recipe: https://youtu.be/wHq1Ttey_WU

Dominos Garlic Bread recipe : https://youtu.be/S3BnDDC2mfA

************************************************************************

PRODUCTS THAT I USE:

My Main Camera : Canon 70d : http://goo.gl/xr53Xf
Other Camera : http://goo.gl/9ri6Oy
Handi : http://goo.gl/DvSiWX
Infrared Thermometer Gun : http://goo.gl/ZIFszn
Ph Scale : http://goo.gl/zbaLgP
Cooking Thermometer : http://goo.gl/CuIVlB
Electric Weighing Scale : http://goo.gl/SCDpUY

***********************************************************************
Website : http://www.bharatzkitchen.com
Facebook : http://www.facebook.com/bharatzkitchen
Twitter : @bharatzkitchen
Insta : @bharatzkitchen

***********************************************************************

MUSIC CREDITS:

YOUTUBE CREATE
IMOVIE SOUND
HTTP://WWW.INCOMPETECH.COM
HTTP://WWW.BENSOUND.COM
BHARATZMUSIC
orbital music",
yBPrVZXIiN4,DOMINOS CHEESE DIP | Dominos Garlic Bread Part 2 - Recipe By bharatzkitchen,https://www.youtube.com/watch?v=yBPrVZXIiN4,233,20160401,"After a long wait here is finally my version of Dominos Cheesy dip I have worked hard on this recipe to get the right taste of dominos dip served with dominos garlic bread with easily available ingredients 

Full Recipe Link : http://goo.gl/UNWMHQ

Dominos Cheese Burst recipe: https://youtu.be/wHq1Ttey_WU

Dominos Garlic Bread recipe : https://youtu.be/S3BnDDC2mfA

************************************************************************

PRODUCTS THAT I USE:

My Main Camera : Canon 70d : http://goo.gl/xr53Xf
Other Camera : http://goo.gl/9ri6Oy
Handi : http://goo.gl/DvSiWX
Infrared Thermometer Gun : http://goo.gl/ZIFszn
Ph Scale : http://goo.gl/zbaLgP
Cooking Thermometer : http://goo.gl/CuIVlB
Electric Weighing Scale : http://goo.gl/SCDpUY

***********************************************************************
Website : http://www.bharatzkitchen.com
Facebook : http://www.facebook.com/bharatzkitchen
Twitter : @bharatzkitchen
Insta : @bharatzkitchen

***********************************************************************

MUSIC CREDITS:

YOUTUBE CREATE
IMOVIE SOUND
HTTP://WWW.INCOMPETECH.COM
HTTP://WWW.BENSOUND.COM
BHARATZMUSIC
orbital music",
IXuJmVj5fRc,Perfect Homemade Gujiya | Khoya gujiya | Suji Mawa Gujiya | Holi Special Recipe,https://www.youtube.com/watch?v=IXuJmVj5fRc,454,20160321,"In holi the most common sweet is gujiya definitely made made up of mawa or khoya but the most commonly people aren't able to get that perfect pastry for the gujiya ... khoya gujiya, mawa gujiya recipe
I wish you all a happy holi 

Full Recipe : http://www.bharatzkitchen.com/recipe/dry-fruits-khoyamawa-gujiya-recipe/

************************************************************************

PRODUCTS THAT I USE:

My Main Camera : Canon 70d : http://goo.gl/xr53Xf
Other Camera : http://goo.gl/9ri6Oy
Handi : http://goo.gl/DvSiWX
Infrared Thermometer Gun : http://goo.gl/ZIFszn
Ph Scale : http://goo.gl/zbaLgP
Cooking Thermometer : http://goo.gl/CuIVlB
Electric Weighing Scale : http://goo.gl/SCDpUY

***********************************************************************
Website : http://www.bharatzkitchen.com
Facebook : http://www.facebook.com/bharatzkitchen
Twitter : @bharatzkitchen
Insta : @bharatzkitchen

***********************************************************************

MUSIC CREDITS:

YOUTUBE CREATE
IMOVIE SOUND
HTTP://WWW.INCOMPETECH.COM
HTTP://WWW.BENSOUND.COM
BHARATZMUSIC
orbital music",
bBAkBjrgVFk,Easy Homemade Whole Wheat Tortilla - Recipe by bharatzkitchen,https://www.youtube.com/watch?v=bBAkBjrgVFk,338,20160311,"how to make soft tortilla is a task but if you know the reasons properly, you can easily make tortilla at home or homemade, 
this is a continuation to my McDonalds Wrap series I hope you like it ('',) and you can also use this in the cheese burst pizza as well .

Full Recipe : http://www.bharatzkitchen.com/recipe/whole-wheat-tortilla-recipe/

************************************************************************

PRODUCTS THAT I USE:

My Main Camera : Canon 70d : http://goo.gl/xr53Xf
Other Camera : http://goo.gl/9ri6Oy
Handi : http://goo.gl/DvSiWX
Infrared Thermometer Gun : http://goo.gl/ZIFszn
Ph Scale : http://goo.gl/zbaLgP
Cooking Thermometer : http://goo.gl/CuIVlB
Electric Weighing Scale : http://goo.gl/SCDpUY

***********************************************************************
Website : http://www.bharatzkitchen.com
Facebook : http://www.facebook.com/bharatzkitchen
Twitter : @bharatzkitchen
Insta : @bharatzkitchen

***********************************************************************

MUSIC CREDITS:

YOUTUBE CREATE
IMOVIE SOUND
HTTP://WWW.INCOMPETECH.COM
HTTP://WWW.BENSOUND.COM
BHARATZMUSIC",
Ms-cVb_vSto,Vegetable Biryani | Easy Homemade Biryani Recipe | Hydrabadi Dum Biryani Video | bharatzkitchen,https://www.youtube.com/watch?v=Ms-cVb_vSto,744,20160302,"vegetable biryani, veg recipes This Video is for the vegetarian lovers and a few methods and the science behind biryani, it is an adaptation of the hydrabadi dum biryani with a few variations, but still  pretty authentic recipe..
I hope you Like the recipe

Recipe Link : http://www.bharatzkitchen.com/recipe/vegetable-dum-biryani/

Brown Onions Recipe: https://youtu.be/QqtrVFt2jJo

************************************************************************

PRODUCTS THAT I USE:

My Main Camera : Canon 70d : http://goo.gl/xr53Xf
Other Camera : http://goo.gl/9ri6Oy
Handi : http://goo.gl/DvSiWX
Infrared Thermometer Gun : http://goo.gl/ZIFszn
Ph Scale : http://goo.gl/zbaLgP
Cooking Thermometer : http://goo.gl/CuIVlB
Electric Weighing Scale : http://goo.gl/SCDpUY
Copper Kadhai : http://goo.gl/qfQ5bS

***********************************************************************

Website : http://www.bharatzkitchen.com
Facebook : http://www.facebook.com/bharatzkitchen
Twitter : @bharatzkitchen
Insta : @bharatzkitchen

***********************************************************************

MUSIC CREDITS:

YOUTUBE CREATE
IMOVIE SOUND
HTTP://WWW.INCOMPETECH.COM
HTTP://WWW.BENSOUND.COM
BHARATZMUSIC",
WbtDZF0S48k,McDonalds Egg Wrap Recipe by bharatzkitchen | breakfast recipe |,https://www.youtube.com/watch?v=WbtDZF0S48k,285,20151219,"here is the last edition of my Mcdonalds Saucy Wrap recipe i.e Egg Wrap I hope you like this video 
 
Shalini Mohan Egg curry recipe:  https://goo.gl/BZ8Crl
Chipotle Mayo Recipe: https://youtu.be/F2zRcSpwUwc
Mcdonalds Aloo Wrap Recipe : https://youtu.be/EueHrQH5idA
Mcdonalds Chicken Wrap : https://youtu.be/S-k0uLs2rRU

************************************************************************

PRODUCTS THAT I USE:

My Main Camera : Canon 70d : http://goo.gl/xr53Xf
Other Camera : http://goo.gl/9ri6Oy
Handi : http://goo.gl/DvSiWX
Infrared Thermometer Gun : http://goo.gl/ZIFszn
Ph Scale : http://goo.gl/zbaLgP
Cooking Thermometer : http://goo.gl/CuIVlB
Electric Weighing Scale : http://goo.gl/SCDpUY
Copper Kadhai : http://goo.gl/qfQ5bS

You can also follow me on: 

Facebook : http://www.facebook.com/bharatzkitchen
Twitter :  http://www.twitter.com/bharatzkitchen
Insta : @bharatzkitchen

***********************************************************************
MUSIC CREDITS:

YOUTUBE CREATE
IMOVIE SOUND
HTTP://WWW.INCOMPETECH.COM
HTTP://WWW.BENSOUND.COM
BHARATZMUSIC",
